carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
63061,18,175,11113,15.79,6,1,2.0,0,5,779412.0,2.0,2012.0,2.5,13.0,1,3.781002742989742,2.8213788864092133,4.0,2020,12,12,2012,4,1,2012,5,30,0.0
63121,42,396,11115,4.78,8,1,1.0,0,5,779412.0,3.0,2016.0,3.0,7.0,1,4.2456340097683265,3.8691155044168695,4.0,2021,3,3,2015,6,1,2017,3,7,1.0
63240,11,63,11139,6.8,2,15,1.0,1,5,779412.0,2.0,2018.0,2.0,31.0,1,3.5635996376871786,3.1135153092103742,4.0,2020,6,6,2017,9,1,2018,1,6,0.0
63595,28,587,11172,4.67,1,15,1.0,0,5,779419.0,2.0,2015.0,1.4,4.0,1,2.2607208888953467,1.6486586255873816,4.0,2021,2,27,2015,4,1,2015,11,26,0.0
63626,8,101,11160,6.92,5,19,1.0,0,4,779412.0,2.0,2015.0,1.8,31.0,1,3.26880819361641,2.637627736805664,4.0,2020,7,4,2015,5,1,2015,9,25,0.0
63650,8,14,894,2.37,5,3,2.0,0,5,779412.0,2.0,2017.0,1.6,3.0,1,2.77757626375082,1.9459101490553132,4.0,2020,9,1,2013,10,1,2013,11,14,0.0
63837,3,137,11211,9.15,1,35,1.0,1,5,779416.0,2.0,2015.0,1.6,10.0,1,2.601207105484161,1.791759469228055,4.0,2021,3,28,2015,7,1,2015,11,13,0.0
63903,5,67,945,14.95,1,17,2.0,1,5,779416.0,2.0,2012.0,2.0,3.0,1,3.062923523094314,1.7884205679625405,4.0,2020,8,31,2012,7,1,2012,8,23,0.0
64126,10,596,11269,8.69,6,7,2.0,0,5,779413.0,1.0,2011.0,1.5,6.0,1,2.012232791986386,0.8671004876833833,4.0,2020,9,19,2012,10,1,2013,8,12,0.0
64149,16,37,11273,3.58,5,1,1.0,0,5,779415.0,2.0,2018.0,2.0,3.0,1,2.7899373605743945,2.5257286443082556,4.0,2020,9,27,2018,8,1,2018,10,17,0.0
64237,11,205,11281,0.01,1,1,4.0,0,5,779412.0,2.0,2021.0,1.4,7.0,1,3.3474449256629084,3.173878458937465,4.0,2021,4,9,2020,10,1,2021,2,10,0.0
64339,17,843,11296,5.32,5,17,1.0,0,5,779412.0,2.0,2019.0,1.5,32.0,2,3.029650491757452,2.5494451709255714,4.0,2020,11,16,2018,9,1,2018,12,26,0.0
64346,20,95,11301,8.92,2,1,2.0,0,4,779412.0,2.0,2013.0,3.0,15.0,1,4.33204826486764,3.1346242724206097,4.0,2020,10,13,2012,10,1,2013,4,2,0.0
64604,5,31,11349,10.68,6,1,1.0,1,7,779416.0,2.0,2014.0,3.0,3.0,1,3.7133281345162463,2.970414465569701,4.0,2020,11,19,2016,10,1,2016,11,10,0.0
64733,55,577,11347,15.02,2,1,2.0,1,5,779412.0,2.0,2011.0,3.5,15.0,1,4.380775852772229,2.917770732084279,4.0,2020,8,21,2011,5,1,2011,9,2,0.0
65004,7,792,11407,2.41,1,35,1.0,1,5,779415.0,2.0,2015.0,1.5,4.0,1,2.180417459019838,1.7047480922384253,4.0,2020,11,13,2014,8,1,2014,11,18,0.0
65044,8,171,236,0.01,1,3,4.0,0,5,779412.0,2.0,2019.0,1.5,9.0,1,2.378619779270043,2.0769384114617173,4.0,2021,4,28,2020,3,1,2021,2,22,0.0
65175,23,994,11418,3.34,6,1,2.0,1,7,779419.0,3.0,2009.0,3.8,3.0,1,3.708682081410116,2.3589654264301534,4.0,2021,5,4,2010,3,1,2010,5,20,0.0
65333,7,166,1096,10.85,2,1,2.0,2,5,779415.0,2.0,2008.0,2.5,5.0,1,3.2950958507796098,2.0794415416798357,4.0,2020,6,21,2010,10,1,2010,12,2,0.0
65370,12,380,11452,2.19,4,2,1.0,0,5,779415.0,2.0,2017.0,1.5,11.0,1,2.3589654264301534,2.038619547159581,4.0,2020,3,10,2017,2,1,2017,4,27,0.0
65419,2,161,11460,15.01,1,1,2.0,0,7,779415.0,2.0,2010.0,4.0,21.0,1,4.1713056033582285,3.597312260588446,4.0,2020,10,3,2009,11,1,2010,4,13,1.0
65536,28,78,1022,7.69,1,15,1.0,1,5,779419.0,2.0,2016.0,1.6,3.0,1,2.5556757206762075,2.0268315914075385,4.0,2020,3,12,2016,8,1,2016,11,9,0.0
65792,8,208,11527,2.35,1,9,1.0,0,5,779412.0,2.0,2018.0,1.6,3.0,1,2.740194654428777,2.302585092994046,4.0,2021,6,1,2018,8,1,2018,11,16,0.0
65841,20,127,11520,7.73,1,1,1.0,0,5,779412.0,2.0,2016.0,2.0,15.0,1,3.4806245152934774,3.0855729775537806,4.0,2020,11,27,2016,2,1,2016,4,6,0.0
65849,20,127,11520,7.71,1,1,1.0,4,5,779412.0,2.0,2016.0,2.0,15.0,1,3.4806245152934774,3.0204248861443626,4.0,2021,6,23,2016,7,1,2016,8,29,0.0
65854,20,127,11520,4.1,5,1,1.0,0,5,779412.0,2.0,2016.0,2.0,15.0,1,3.4806245152934774,3.1161784266298582,4.0,2020,7,11,2016,6,1,2016,8,30,0.0
65882,3,137,11539,7.41,4,17,3.0,1,5,779416.0,2.0,2007.0,2.0,17.0,1,2.7960610784249234,1.3480731482996928,4.0,2020,6,3,2007,6,1,2007,7,27,0.0
65998,20,209,315,5.03,3,1,1.0,0,5,779412.0,2.0,2017.0,1.6,31.0,1,3.3386125064705343,2.917770732084279,4.0,2020,12,31,2017,12,1,2018,4,12,0.0
66073,18,666,11555,6.76,5,1,2.0,3,2,779412.0,3.0,2009.0,2.5,3.0,1,4.092676505121403,2.8622008809294686,4.0,2021,6,10,2010,2,1,2010,6,24,0.0
66239,32,139,11584,13.84,7,7,3.0,0,5,779415.0,2.0,2007.0,1.3,6.0,1,2.0769384114617173,0.8109302162163288,4.0,2020,6,7,2008,6,1,2008,7,4,0.0
66339,3,137,11601,20.43,7,5,2.0,1,5,779413.0,1.0,2012.0,2.0,10.0,1,2.850128299695199,1.682688374173693,4.0,2021,5,3,2012,5,1,2013,10,31,0.0
66365,12,92,11606,2.46,2,1,1.0,1,5,779412.0,2.0,2018.0,1.5,11.0,1,2.9947317732204075,2.8320361808832013,4.0,2020,11,17,2019,1,1,2019,2,1,0.0
66546,8,423,1100,2.92,2,19,1.0,0,5,779412.0,2.0,2019.0,1.4,32.0,2,3.3908102887756684,2.9381031607173544,4.0,2020,7,14,2018,12,1,2019,1,21,0.0
66646,12,92,1147,21.07,5,1,2.0,0,5,779415.0,2.0,2011.0,2.0,22.0,1,3.0577676644734435,2.0918640616783932,4.0,2020,3,9,2011,12,1,2012,2,20,0.0
66703,20,572,11645,5.43,2,19,1.0,1,9,779412.0,2.0,2016.0,2.0,15.0,1,3.449987545831587,3.177220149599368,4.0,2021,1,27,2017,5,1,2017,6,7,0.0
67102,3,140,181,3.38,1,30,1.0,0,5,779416.0,2.0,2017.0,1.5,3.0,1,2.4664031782234406,2.0255131996542803,4.0,2020,1,9,2018,6,1,2018,8,29,0.0
67292,11,15,11728,15.87,2,13,3.0,0,5,779412.0,2.0,2005.0,2.0,12.0,1,3.582963228522387,1.8531680973566984,4.0,2020,6,25,2007,10,1,2007,12,12,0.0
67500,7,1122,11761,5.66,1,1,1.0,0,7,779415.0,3.0,2015.0,3.5,11.0,1,3.86702563949741,3.49620448524049,4.0,2021,4,13,2016,7,1,2016,11,10,1.0
67532,15,126,159,9.42,3,1,1.0,0,7,779413.0,1.0,2017.0,2.0,3.0,1,2.9590682891823996,2.624668592163159,4.0,2021,4,16,2017,6,1,2017,8,8,0.0
68123,12,129,1122,10.98,6,17,1.0,0,5,779415.0,2.0,2015.0,1.8,22.0,1,2.6727683869575705,2.186051276738094,4.0,2021,7,27,2015,8,1,2015,10,15,0.0
68169,55,730,11838,11.2,3,14,2.0,0,5,779415.0,3.0,2010.0,2.5,15.0,1,3.708682081410116,2.3398808777377424,4.0,2021,5,17,2011,6,1,2011,10,14,0.0
68283,2,363,11849,1.08,3,1,1.0,1,5,779412.0,2.0,2018.0,2.0,30.0,1,2.7837759116303458,2.5321082512722946,4.0,2020,12,3,2018,9,1,2018,10,10,0.0
68306,2,2,11862,5.0,2,3,2.0,0,5,779415.0,2.0,2014.0,1.6,6.0,1,2.601207105484161,2.0399207835175526,4.0,2020,8,10,2015,2,1,2015,4,28,0.0
68307,10,780,11863,14.56,3,38,3.0,2,5,779412.0,2.0,2005.0,2.0,6.0,1,2.4832385926873033,0.4382549309311553,4.0,2020,3,16,2006,8,1,2006,9,22,0.0
68339,18,33,11860,16.4,1,17,2.0,1,5,779412.0,2.0,2011.0,2.0,3.0,1,3.6712245188752153,2.1610215286722587,4.0,2021,1,1,2011,10,1,2011,11,15,0.0
68446,27,220,11847,4.83,6,4,1.0,0,5,779411.0,2.0,2017.0,2.0,19.0,1,3.784189633918261,3.1144038032714896,4.0,2020,12,28,2017,2,1,2017,4,6,0.0
68556,18,33,11896,3.95,4,1,2.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,3.9116229254068062,3.038791763014438,4.0,2020,9,14,2014,6,1,2014,10,28,0.0
68584,47,314,11903,8.23,5,9,1.0,0,5,779412.0,2.0,2014.0,1.8,3.0,1,2.826721730819709,1.840549633397487,4.0,2020,12,14,2013,10,1,2014,1,9,0.0
68606,47,314,11903,7.63,1,4,2.0,0,5,779414.0,2.0,2014.0,1.8,3.0,1,2.826721730819709,1.8718021769015913,4.0,2020,6,19,2014,6,1,2014,9,12,0.0
68653,7,7,11910,6.07,1,1,1.0,1,5,779415.0,2.0,2015.0,2.0,5.0,1,2.8724340572094973,2.2224482142198836,4.0,2020,8,6,2015,4,1,2015,6,3,0.0
68682,5,67,11914,0.72,4,19,1.0,0,5,779416.0,2.0,2017.0,2.0,19.0,1,3.177220149599368,2.803360380906535,4.0,2020,7,3,2017,11,1,2018,3,12,0.0
68749,18,33,272,8.29,1,1,1.0,1,5,779412.0,2.0,2015.0,2.0,13.0,1,3.582963228522387,2.8735646395797834,4.0,2020,5,9,2015,1,1,2015,3,24,0.0
69000,47,436,11951,8.39,2,1,2.0,0,5,779414.0,2.0,2012.0,2.3,3.0,1,3.165053018170694,1.8718021769015913,4.0,2021,7,13,2011,9,1,2012,2,10,0.0
69005,11,103,11958,9.51,6,14,3.0,0,5,779412.0,3.0,2013.0,1.4,31.0,1,3.3250360206965914,2.1610215286722587,4.0,2021,1,25,2012,7,1,2013,1,24,0.0
69080,11,15,844,11.03,6,1,1.0,1,5,779412.0,2.0,2014.0,2.0,2.0,1,3.7371933143924867,3.090132948975475,4.0,2021,5,20,2015,11,1,2016,3,16,0.0
69411,29,709,12009,6.51,5,15,1.0,0,5,779413.0,1.0,2017.0,1.5,12.0,1,2.5641798306825083,1.749199854809259,4.0,2020,12,24,2016,12,1,2016,12,16,0.0
69671,61,1204,12024,5.2,2,2,1.0,1,5,779412.0,1.0,2018.0,2.0,23.0,2,3.3666059368925363,2.624668592163159,4.0,2021,7,11,2018,8,1,2018,9,11,0.0
69977,3,137,531,8.91,4,9,2.0,1,5,779416.0,2.0,2012.0,1.6,10.0,1,2.645465325910589,1.791759469228055,4.0,2021,6,18,2013,1,1,2013,5,27,0.0
69988,2,285,995,19.49,2,1,2.0,1,5,779415.0,2.0,2009.0,2.5,3.0,1,3.1730412885244013,2.1041341542702074,4.0,2021,5,25,2009,6,1,2009,9,4,0.0
70155,73,648,12111,0.65,1,1,4.0,0,5,779412.0,2.0,2019.0,2.0,3.0,1,3.2573270112424533,3.043569602968151,4.0,2020,8,9,2019,5,1,2019,7,3,0.0
70180,5,73,12117,3.04,6,4,1.0,0,5,779416.0,2.0,2017.0,2.0,3.0,1,3.331847303527362,2.7067159780890733,4.0,2021,1,15,2017,8,1,2017,9,19,0.0
70268,8,101,12128,8.99,2,17,1.0,0,5,779412.0,2.0,2012.0,1.8,31.0,1,3.1346242724206097,2.379546134130174,4.0,2020,5,17,2013,1,1,2013,4,2,0.0
70271,8,101,12128,12.54,2,7,2.0,1,5,779412.0,2.0,2012.0,1.8,16.0,1,3.1346242724206097,2.1400661634962708,4.0,2021,3,22,2012,3,1,2012,4,6,0.0
70313,53,335,12133,3.78,1,18,1.0,0,5,779413.0,1.0,2018.0,1.8,3.0,1,2.6932749155200555,2.163323025660538,4.0,2021,1,6,2018,5,1,2018,6,15,0.0
70372,54,360,829,8.2,2,1,2.0,0,7,779415.0,2.0,2013.0,3.0,21.0,1,3.3971893602646164,2.6946271807700692,4.0,2020,1,12,2015,1,1,2015,6,25,0.0
70490,17,480,12153,2.48,1,17,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,2.9750192319564492,2.1138429683971687,4.0,2020,12,1,2018,8,1,2018,11,20,0.0
70528,17,480,12153,13.42,1,17,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,2.9750192319564492,1.9198594718553708,4.0,2020,7,12,2017,10,1,2017,11,1,0.0
70584,17,480,12153,2.66,1,17,1.0,0,5,779412.0,2.0,2017.0,1.5,10.0,2,2.9750192319564492,2.0769384114617173,4.0,2021,5,8,2018,6,1,2018,9,10,0.0
70612,32,547,12156,7.67,1,12,2.0,1,5,779415.0,1.0,2012.0,1.0,6.0,1,1.4586150226995167,0.6312717768418579,4.0,2021,1,24,2012,10,1,2012,11,8,0.0
70843,7,7,12209,2.29,1,1,4.0,1,5,779412.0,2.0,2019.0,2.0,20.0,1,2.883682769745368,2.7067159780890733,4.0,2020,9,9,2019,4,1,2019,7,9,0.0
70879,38,412,12202,10.16,6,19,2.0,0,5,779421.0,2.0,2010.0,1.4,31.0,1,2.9750192319564492,1.5432981099295553,4.0,2020,10,16,2010,8,1,2010,10,28,0.0
70921,33,104,128,9.6,1,17,2.0,2,5,779414.0,2.0,2013.0,1.6,3.0,1,3.112181086197238,1.8293763327993617,4.0,2020,7,1,2014,4,1,2014,5,8,0.0
71208,11,320,653,3.37,3,1,1.0,1,5,779412.0,3.0,2019.0,2.0,7.0,1,3.6423118182976015,3.417726683613366,4.0,2021,3,6,2019,3,1,2019,6,21,1.0
71304,28,410,1024,10.04,2,1,2.0,0,7,779419.0,3.0,2011.0,2.0,17.0,1,2.7650604558189897,1.5260563034950492,4.0,2020,12,10,2010,11,1,2011,1,25,0.0
71362,8,8,20,1.01,1,4,1.0,1,5,779412.0,2.0,2017.0,1.5,9.0,1,2.3570732782781154,2.028148247292285,4.0,2020,5,29,2018,7,1,2018,9,2,0.0
71482,8,101,12335,10.91,2,1,1.0,1,5,779412.0,2.0,2016.0,1.8,16.0,1,3.1036894150590832,2.5494451709255714,4.0,2021,3,18,2016,2,1,2016,4,1,0.0
71645,11,63,12350,6.87,5,17,2.0,0,5,779412.0,2.0,2011.0,2.0,2.0,1,3.5260663637080247,2.414126467726953,4.0,2020,5,26,2011,4,1,2011,6,15,0.0
71767,8,219,12371,0.81,8,19,1.0,0,5,779412.0,2.0,2019.0,1.5,3.0,1,2.6871669901857858,2.300583090323373,4.0,2021,1,24,2019,3,1,2019,4,12,0.0
71797,20,255,12383,11.04,2,1,1.0,1,6,779412.0,3.0,2017.0,3.0,15.0,1,4.299731391947051,3.6838669122903918,4.0,2021,1,5,2017,5,1,2017,10,13,1.0
72034,32,139,12413,6.89,5,5,2.0,1,5,779415.0,2.0,2009.0,1.3,4.0,1,2.089391872533004,1.2947271675944,4.0,2021,5,24,2009,12,1,2010,1,22,0.0
72215,8,262,492,7.68,1,35,1.0,1,5,779412.0,2.0,2015.0,1.4,31.0,1,2.9647574692545606,2.3978952727983707,4.0,2020,7,23,2016,2,1,2016,8,10,0.0
72259,2,285,12446,15.89,5,17,3.0,0,5,779415.0,2.0,2006.0,2.5,3.0,1,3.248434627109745,1.9430489167742813,4.0,2020,10,27,2007,2,1,2007,2,1,0.0
72274,7,86,12447,4.53,4,1,1.0,0,5,779415.0,2.0,2016.0,1.6,11.0,1,2.673458756332591,2.2300144001592104,4.0,2021,3,16,2017,2,1,2017,2,27,0.0
72461,7,166,12451,6.16,2,17,1.0,0,5,779415.0,2.0,2013.0,2.0,11.0,1,2.9745086371023644,2.449279472144849,4.0,2020,9,8,2015,10,1,2015,12,14,0.0
72480,20,153,12458,7.93,5,17,2.0,6,5,779412.0,3.0,2009.0,2.0,20.0,1,3.493472657771326,1.8718021769015913,4.0,2020,9,12,2009,4,1,2009,9,7,0.0
72536,23,77,12481,9.24,1,1,1.0,1,5,779419.0,2.0,2013.0,2.4,3.0,1,3.2573270112424533,2.300583090323373,4.0,2021,6,18,2013,4,1,2015,5,13,0.0
72975,2,82,12546,13.74,2,1,2.0,1,5,779415.0,2.0,2012.0,2.5,3.0,1,3.1346242724206097,2.4423470353692043,4.0,2020,10,12,2013,2,1,2013,3,12,0.0
73187,12,902,12586,12.44,2,4,2.0,1,5,779415.0,2.0,2012.0,2.4,22.0,1,3.2950958507796098,2.2700619012884857,4.0,2020,12,24,2012,8,1,2012,11,22,0.0
73281,3,137,622,10.7,5,14,2.0,0,5,779416.0,2.0,2011.0,1.8,17.0,1,2.6232182655855123,1.355835153635182,4.0,2021,5,26,2010,6,1,2010,8,12,0.0
73455,20,209,846,6.75,4,3,2.0,0,5,779412.0,2.0,2016.0,1.6,7.0,1,3.4005304926744517,2.8507065015037334,4.0,2021,1,21,2016,4,1,2016,6,20,0.0
73596,20,118,12631,6.68,1,1,1.0,1,5,779412.0,2.0,2017.0,2.0,19.0,1,3.703768066607687,3.367295829986474,4.0,2021,6,11,2017,2,1,2017,6,20,1.0
73635,3,194,12639,10.36,3,14,3.0,0,5,779416.0,2.0,2009.0,1.5,17.0,1,2.4756977107026903,1.252762968495368,4.0,2021,1,24,2010,1,1,2010,3,31,0.0
73840,44,181,12674,11.82,5,1,2.0,4,5,779412.0,2.0,2011.0,3.8,4.0,1,3.8435300089828455,2.9856819377004897,4.0,2020,10,13,2010,11,1,2011,5,23,0.0
73888,10,93,12688,8.47,5,13,2.0,0,5,779413.0,1.0,2010.0,1.6,6.0,1,2.1610215286722587,0.5007752879124893,4.0,2020,11,3,2009,9,1,2009,11,18,0.0
73903,7,601,12695,0.1,1,4,4.0,0,5,779412.0,2.0,2020.0,2.5,15.0,1,3.251536607107749,3.177220149599368,4.0,2020,11,1,2020,9,1,2020,10,26,0.0
73912,89,806,12700,1.6,6,13,1.0,0,5,779412.0,2.0,2018.0,2.5,20.0,1,3.1346242724206097,2.70805020110221,4.0,2020,5,25,2018,4,1,2019,4,25,0.0
73962,12,21,22,5.67,1,9,1.0,1,5,779415.0,2.0,2016.0,1.5,11.0,1,2.259677591982769,2.0769384114617173,4.0,2021,6,8,2016,11,1,2017,3,10,0.0
73973,12,21,22,3.04,1,17,1.0,0,5,779415.0,2.0,2016.0,1.5,11.0,1,2.259677591982769,2.066862759472976,4.0,2020,3,27,2017,9,1,2017,12,1,0.0
