carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,anonymousFeature1,anonymousFeature2,anonymousFeature3,anonymousFeature5,anonymousFeature6,anonymousFeature14,price,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,length,width,high
303,23,198,292,4.48,1,1,1.0,1,5,779419.0,2.0,2015.0,1.6,16.0,1,19.48,1.0,6,2,25,2,1,9.0,2021,6,30,2016,3,1,4855.0,1865.0,1485.0
305,3,140,181,5.67,1,2,1.0,0,5,779416.0,2.0,2017.0,1.5,3.0,1,10.78,1.0,2,2,3,2,2,5.9,2021,5,16,2018,5,1,4587.0,1825.0,1490.0
307,33,104,294,2.09,1,1,2.0,0,5,779414.0,2.0,2015.0,1.6,3.0,1,22.07,1.0,5,2,35,1,2,7.15,2021,7,26,2015,7,1,4428.0,1840.0,1652.0
308,25,122,295,18.4,2,3,2.0,0,5,779413.0,1.0,2014.0,1.4,6.0,1,5.59,1.0,4,2,28,3,2,1.3,2021,4,11,2014,1,1,3970.0,1730.0,1615.0
312,44,201,299,2.88,6,2,1.0,0,5,779416.0,2.0,2017.0,1.4,16.0,1,17.98,1.0,5,2,46,1,2,10.08,2021,5,31,2018,3,1,4415.0,1819.0,1625.0
319,18,175,306,4.37,5,1,1.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,49.96,1.0,8,2,23,2,1,26.5,2021,7,28,2015,5,1,5055.0,1860.0,1491.0
320,2,82,100,13.34,5,2,3.0,0,5,779415.0,2.0,2008.0,2.4,21.0,1,22.48,1.0,6,2,24,2,2,5.7,2021,7,29,2009,2,1,4825.0,1820.0,1485.0
321,13,18,307,6.37,1,2,2.0,1,5,779416.0,2.0,2015.0,1.4,16.0,1,14.99,1.0,2,2,14,2,2,4.9999,2021,7,19,2014,4,1,4567.0,1786.0,1454.0
323,56,206,309,8.66,9,3,2.0,0,5,779413.0,1.0,2009.0,3.2,6.0,3,6.78,1.0,9,2,62,5,2,0.42,2021,6,30,2012,1,1,5015.0,1725.0,1690.0
324,25,41,310,10.07,1,3,2.0,0,5,779413.0,1.0,2014.0,2.0,12.0,1,11.78,1.0,5,2,28,1,1,3.65,2021,5,12,2015,4,1,4650.0,1850.0,1705.0
326,23,156,222,5.68,1,2,1.0,1,5,779419.0,2.0,2014.0,1.4,4.0,1,8.69,1.0,4,2,25,2,1,4.1,2021,6,24,2015,12,1,4375.0,1700.0,1460.0
327,38,117,312,8.58,1,3,1.0,1,5,779421.0,3.0,2016.0,1.4,16.0,1,18.98,1.0,6,2,38,4,1,9.15,2021,6,13,2016,4,1,4861.0,1865.0,1489.0
330,20,209,315,3.67,1,3,2.0,0,5,779412.0,2.0,2017.0,1.6,7.0,1,27.18,1.0,5,2,21,1,2,17.88,2021,6,7,2017,11,1,4449.0,1804.0,1535.0
331,3,210,316,10.33,1,1,2.0,0,5,779416.0,2.0,2011.0,2.0,23.0,1,25.28,1.0,6,2,3,2,1,4.9,2021,6,9,2012,12,1,4854.0,1886.0,1495.0
332,2,82,317,4.53,1,3,1.0,0,5,779415.0,2.0,2018.0,2.5,13.0,1,21.98,1.0,6,2,24,2,1,18.2,2021,6,23,2018,5,1,4885.0,1840.0,1455.0
333,20,211,318,8.71,5,1,2.0,0,4,779412.0,3.0,2015.0,3.0,15.0,1,76.8,1.0,8,2,48,2,2,36.8,2021,7,1,2015,3,1,4956.0,1881.0,1423.0
334,5,67,80,2.04,1,1,1.0,0,5,779416.0,2.0,2015.0,1.6,3.0,1,18.99,1.0,6,2,5,2,1,8.95,2021,7,8,2015,12,1,4843.0,1856.0,1484.0
335,8,208,319,7.84,1,3,1.0,0,5,779412.0,2.0,2016.0,1.6,3.0,1,13.39,1.0,2,2,8,3,1,7.55,2021,7,11,2016,4,1,4255.0,1799.0,1452.0
339,5,159,323,5.66,1,2,1.0,1,5,779416.0,2.0,2018.0,1.0,23.0,1,12.69,1.0,2,2,5,2,1,4.9999,2021,6,27,2017,10,1,4609.0,1798.0,1486.0
342,11,63,326,2.94,1,2,1.0,0,5,779412.0,2.0,2019.0,2.0,7.0,1,33.58,1.0,6,2,12,2,2,23.18,2021,7,26,2018,12,1,4837.0,1843.0,1432.0
344,6,216,328,1.85,1,3,2.0,0,5,779413.0,1.0,2018.0,1.5,17.0,1,6.89,1.0,2,2,6,2,1,4.63,2021,4,20,2018,5,1,4599.0,1747.0,1482.0
350,12,92,332,6.2,1,3,1.0,0,5,779415.0,2.0,2014.0,2.0,11.0,1,20.68,1.0,6,2,16,2,2,11.0,2021,6,1,2013,10,1,4930.0,1845.0,1470.0
351,7,166,333,11.2,2,1,2.0,1,5,779415.0,2.0,2008.0,2.5,5.0,1,22.48,1.0,6,2,7,2,1,5.39,2021,5,11,2009,7,1,4850.0,1795.0,1475.0
352,20,118,334,6.57,2,1,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,39.6,1.0,3,2,21,1,2,28.0,2021,6,28,2018,3,1,4661.0,1898.0,1664.0
353,2,82,335,10.79,2,1,2.0,0,5,779415.0,2.0,2008.0,2.4,21.0,1,22.68,1.0,6,2,24,2,2,6.01,2021,5,31,2009,5,1,4825.0,1820.0,1485.0
358,3,137,176,11.49,1,2,2.0,0,5,779416.0,2.0,2017.0,1.6,10.0,1,14.39,1.0,2,2,3,2,1,4.0,2021,6,26,2013,12,1,4534.0,1823.0,1483.0
360,25,41,45,3.18,1,2,1.0,0,5,779413.0,1.0,2014.0,2.0,12.0,1,11.88,1.0,5,2,28,1,1,3.85,2021,6,17,2015,11,1,4650.0,1850.0,1705.0
362,11,63,342,6.01,1,2,1.0,0,5,779412.0,2.0,2016.0,2.0,2.0,1,31.28,1.0,6,2,12,2,2,15.8,2021,7,24,2016,1,1,4761.0,1826.0,1439.0
364,20,127,343,7.84,5,1,2.0,0,5,779412.0,2.0,2011.0,1.6,21.0,1,30.8,1.0,6,2,21,2,1,8.25,2021,7,20,2012,4,1,4591.0,1770.0,1444.0
368,5,90,347,0.75,3,3,4.0,0,5,779412.0,2.0,2021.0,2.0,19.0,1,23.98,1.0,6,2,5,2,2,17.5,2021,7,13,2020,7,1,5026.0,1866.0,1462.0
369,12,224,348,1.87,2,2,4.0,0,7,779415.0,2.0,2019.0,2.0,25.0,2,30.98,1.0,12,2,13,6,2,26.6,2021,7,25,2020,8,1,4950.0,1842.0,1711.0
371,57,226,350,3.54,1,3,2.0,0,5,779413.0,1.0,2013.0,1.6,6.0,1,8.69,1.0,5,2,63,1,1,2.45,2021,5,7,2014,6,1,4382.0,1835.0,1739.0
373,25,41,352,1.34,1,3,2.0,0,5,779413.0,1.0,2016.0,1.8,3.0,1,12.98,1.0,5,2,28,1,1,6.8,2021,5,13,2017,3,1,4650.0,1850.0,1705.0
379,8,14,358,8.67,1,3,2.0,1,5,779412.0,2.0,2012.0,1.6,3.0,1,15.08,1.0,2,2,8,2,1,5.3,2021,5,25,2012,8,1,4644.0,1778.0,1482.0
381,13,18,360,9.88,1,1,2.0,1,5,779416.0,2.0,2013.0,1.6,6.0,1,11.99,1.0,2,2,14,2,2,2.39,2021,4,29,2013,11,1,4598.0,1797.0,1477.0
382,52,231,361,3.18,6,1,1.0,0,5,779413.0,1.0,2017.0,1.8,23.0,1,12.98,1.0,11,2,57,1,1,5.54,2021,6,12,2017,12,1,4748.0,1933.0,1697.0
384,9,151,363,4.11,1,2,1.0,0,5,779412.0,2.0,2016.0,1.5,6.0,1,6.39,1.0,1,2,9,1,1,2.08,2021,6,22,2015,12,1,3995.0,1728.0,1617.0
386,52,233,365,4.17,2,3,1.0,0,7,779413.0,1.0,2016.0,1.5,6.0,1,8.09,1.0,5,2,57,1,2,2.75,2021,5,26,2016,3,1,4527.0,1836.0,1682.0
387,33,120,366,10.25,1,2,1.0,0,5,779414.0,2.0,2015.0,1.2,3.0,1,15.17,1.0,2,2,35,2,1,5.8,2021,7,11,2016,1,1,4750.0,1820.0,1488.0
390,57,214,369,3.93,5,1,2.0,0,5,779413.0,1.0,2018.0,1.5,6.0,1,5.59,1.0,12,2,63,6,2,4.15,2021,6,6,2018,12,1,4715.0,1720.0,1940.0
392,25,235,371,5.62,4,2,1.0,0,5,779413.0,1.0,2016.0,1.5,6.0,1,5.99,1.0,1,2,28,1,2,2.4,2021,7,4,2016,10,1,4100.0,1740.0,1635.0
395,2,236,374,2.38,1,1,2.0,0,5,779415.0,2.0,2017.0,1.5,11.0,1,8.58,1.0,4,2,2,3,2,6.19,2021,6,5,2019,4,1,4140.0,1700.0,1495.0
396,3,194,375,8.77,5,1,2.0,2,5,779416.0,2.0,2010.0,1.5,17.0,1,10.39,1.0,4,2,3,2,1,2.0,2021,5,6,2010,10,1,4297.0,1722.0,1467.0
397,12,92,196,2.09,1,3,4.0,0,5,779415.0,2.0,2018.0,1.5,11.0,1,18.98,1.0,6,2,16,2,1,16.25,2021,6,19,2019,8,1,4893.0,1862.0,1449.0
401,12,240,379,15.95,4,5,2.0,1,5,779415.0,2.0,2008.0,1.5,22.0,1,11.68,1.0,4,2,16,2,2,3.03,2021,7,28,2009,10,1,4400.0,1695.0,1470.0
402,3,137,380,10.2,4,4,2.0,3,5,779416.0,2.0,2012.0,1.6,6.0,1,13.29,1.0,2,2,3,3,2,2.0,2021,7,8,2012,7,1,4368.0,1823.0,1483.0
404,9,241,382,1.81,1,3,1.0,0,5,779413.0,1.0,2018.0,1.5,7.0,1,12.1,1.0,5,2,9,1,2,7.8,2021,7,16,2018,2,1,4590.0,1845.0,1700.0
406,12,21,384,0.81,1,1,1.0,0,5,779415.0,2.0,2018.0,1.5,11.0,1,8.58,1.0,4,2,16,3,2,7.3,2021,7,24,2019,4,1,4096.0,1695.0,1525.0
407,62,242,385,7.2,2,5,2.0,0,5,779413.0,1.0,2012.0,1.6,6.0,1,8.98,1.0,2,2,71,2,2,1.3,2021,7,24,2014,1,1,4680.0,1720.0,1515.0
410,18,243,388,10.76,2,1,5.0,2,5,779412.0,2.0,2006.0,3.0,21.0,1,82.2,1.0,11,2,20,1,2,5.2,2021,6,26,2005,1,1,4667.0,1872.0,1707.0
413,34,245,391,9.71,4,2,1.0,0,5,779413.0,1.0,2015.0,1.5,11.0,1,9.98,1.0,5,2,65,1,2,2.98,2021,7,30,2015,3,1,4358.0,1823.0,1630.0
415,2,82,317,4.07,5,2,1.0,0,5,779415.0,2.0,2018.0,2.5,13.0,1,21.98,1.0,6,2,24,2,2,18.3,2021,7,29,2018,12,1,4885.0,1840.0,1455.0
416,63,246,393,15.89,1,2,2.0,0,5,779413.0,1.0,2013.0,2.2,21.0,1,27.48,1.0,3,2,72,1,2,2.1,2021,5,17,2012,12,1,4800.0,1930.0,1760.0
419,12,71,86,6.47,1,3,1.0,1,5,779415.0,2.0,2016.0,1.5,11.0,1,13.99,1.0,2,2,13,2,2,10.85,2021,4,16,2017,1,1,4649.0,1800.0,1416.0
421,12,237,397,3.23,1,3,2.0,0,5,779415.0,2.0,2013.0,1.8,22.0,1,14.98,1.0,2,2,13,3,1,8.2,2021,6,30,2014,7,1,4660.0,1775.0,1500.0
422,7,166,398,8.0,1,1,1.0,1,5,779415.0,2.0,2016.0,2.0,11.0,1,18.58,1.0,6,2,7,2,2,10.5,2021,6,25,2016,8,1,4891.0,1830.0,1490.0
426,23,68,402,9.97,5,1,2.0,0,5,779419.0,2.0,2010.0,1.6,6.0,1,9.9799,1.0,2,2,25,2,1,2.07,2021,4,1,2010,3,1,4542.0,1775.0,1490.0
427,44,249,403,2.28,2,1,1.0,1,5,779416.0,2.0,2016.0,2.4,19.0,1,25.98,1.0,3,2,46,1,1,10.65,2021,7,4,2016,5,1,4649.0,1859.0,1695.0
429,65,251,405,3.46,4,5,1.0,0,5,779412.0,2.0,2015.0,1.5,6.0,1,6.69,1.0,14,2,74,6,2,1.0,2021,7,25,2014,12,1,4510.0,1725.0,1810.0
430,6,20,406,3.58,1,3,1.0,0,5,779413.0,1.0,2018.0,1.4,10.0,1,10.98,1.0,5,2,6,1,2,6.78,2021,5,16,2018,9,1,4440.0,1833.0,1573.0
433,5,148,409,4.94,1,3,1.0,1,5,779416.0,2.0,2015.0,1.4,3.0,1,16.89,1.0,1,2,5,1,2,5.88,2021,5,26,2014,9,1,4278.0,1774.0,1646.0
434,8,14,410,4.31,1,3,1.0,0,5,779412.0,2.0,2018.0,1.6,6.0,1,13.58,1.0,2,2,8,2,1,7.8,2021,6,10,2018,9,1,4655.0,1780.0,1453.0
435,8,108,411,3.22,1,5,1.0,0,5,779412.0,2.0,2017.0,2.0,7.0,1,25.98,1.0,3,2,10,1,1,15.0,2021,6,8,2018,9,1,4712.0,1839.0,1673.0
437,18,33,413,14.0,1,2,3.0,2,5,779412.0,2.0,2008.0,2.0,3.0,1,30.9,1.0,6,2,23,2,1,3.68,2021,7,10,2008,7,1,4520.0,1817.0,1421.0
438,23,252,414,3.47,5,3,1.0,0,5,779419.0,2.0,2019.0,1.6,16.0,1,14.99,1.0,1,2,25,1,1,9.72,2021,7,17,2019,10,1,4195.0,1800.0,1575.0
443,2,2,419,16.42,5,5,3.0,0,5,779415.0,2.0,2007.0,1.8,4.0,1,15.48,1.0,2,2,2,2,2,2.4,2021,7,29,2007,10,1,4540.0,1760.0,1490.0
447,8,135,423,3.52,1,1,1.0,0,5,779412.0,2.0,2016.0,1.4,6.0,1,7.59,1.0,4,2,10,3,1,4.5,2021,4,7,2016,3,1,3970.0,1682.0,1462.0
448,2,82,424,2.46,2,1,1.0,0,5,779415.0,2.0,2016.0,2.0,3.0,1,19.58,1.0,6,2,24,2,2,14.04,2021,7,4,2016,12,1,4850.0,1825.0,1480.0
450,8,11,426,11.94,2,1,1.0,1,5,779412.0,2.0,2016.0,1.8,7.0,1,24.39,1.0,6,2,10,2,1,12.0,2021,7,13,2016,3,1,4872.0,1834.0,1484.0
452,66,256,428,10.0,2,3,1.0,0,5,779416.0,2.0,2018.0,2.0,3.0,1,29.99,1.0,8,2,75,2,2,17.6,2021,5,28,2018,4,1,5103.0,1852.0,1502.0
456,8,258,430,5.72,1,3,1.0,0,5,779412.0,2.0,2018.0,1.4,16.0,1,14.59,1.0,2,2,8,9,1,8.7,2021,4,26,2018,6,1,4559.0,1793.0,1487.0
457,12,71,431,2.48,1,5,4.0,0,5,779415.0,2.0,2017.0,1.5,11.0,1,14.59,1.0,2,2,13,2,2,12.0,2021,7,27,2019,7,1,4658.0,1800.0,1416.0
458,12,259,432,4.34,1,1,1.0,0,5,779415.0,1.0,2017.0,1.5,11.0,1,13.68,1.0,1,2,16,1,1,8.64,2021,5,18,2017,7,1,4294.0,1772.0,1605.0
460,8,39,434,7.75,1,1,2.0,1,5,779412.0,2.0,2012.0,1.8,3.0,1,27.18,1.0,5,2,10,1,1,8.3,2021,7,13,2012,11,1,4525.0,1809.0,1685.0
462,11,186,436,4.7,1,1,1.0,0,5,779412.0,2.0,2016.0,1.4,16.0,1,18.49,1.0,2,2,12,3,2,11.6,2021,6,21,2017,2,1,4319.0,1785.0,1426.0
463,23,260,437,1.59,4,2,1.0,0,5,779419.0,2.0,2019.0,1.6,16.0,1,13.38,1.0,2,2,25,2,1,10.08,2021,6,5,2019,1,1,4660.0,1790.0,1425.0
466,5,148,438,4.86,2,2,2.0,0,5,779416.0,2.0,2014.0,1.4,3.0,1,15.99,1.0,1,2,5,1,1,4.2999,2021,6,18,2013,11,1,4278.0,1774.0,1646.0
468,3,261,440,10.72,1,1,1.0,1,5,779416.0,3.0,2013.0,1.6,3.0,1,21.78,1.0,5,2,3,1,2,5.4,2021,7,23,2014,3,1,4524.0,1838.0,1685.0
469,23,68,441,14.65,2,1,2.0,0,5,779419.0,2.0,2011.0,1.6,4.0,1,12.08,1.0,2,2,25,2,1,3.7,2021,7,3,2012,9,1,4543.0,1777.0,1490.0
470,28,87,442,8.31,1,2,1.0,0,5,779419.0,2.0,2016.0,2.0,3.0,1,16.48,1.0,6,2,30,2,1,9.2999,2021,6,16,2018,1,1,4855.0,1860.0,1475.0
471,15,22,443,4.57,1,2,1.0,0,5,779413.0,1.0,2018.0,1.3,16.0,1,10.58,1.0,5,1,17,1,1,6.28,2021,7,10,2018,8,1,4525.0,1852.0,1654.0
473,8,262,445,5.1,1,3,1.0,0,5,779412.0,2.0,2017.0,1.4,16.0,1,15.99,1.0,2,2,10,2,2,9.64,2021,6,23,2017,5,1,4598.0,1826.0,1425.0
474,1,263,446,11.52,6,2,2.0,0,5,779413.0,1.0,2017.0,1.8,6.0,1,7.78,1.0,2,2,1,2,1,1.6,2021,6,7,2013,4,1,4597.0,1736.0,1462.0
477,18,25,449,1.4,3,1,1.0,0,5,779412.0,3.0,2018.0,2.0,13.0,1,41.98,1.0,6,2,20,4,2,27.5,2021,7,26,2018,5,1,4852.0,1828.0,1518.0
481,10,266,453,18.58,2,5,3.0,1,5,779413.0,1.0,2007.0,1.6,6.0,1,6.98,1.0,2,2,11,2,2,0.15,2021,7,17,2009,3,1,4552.0,1750.0,1483.0
488,23,270,460,14.96,5,1,2.0,2,5,779419.0,2.0,2012.0,2.0,3.0,1,21.58,1.0,5,2,25,1,1,5.65,2021,6,22,2013,5,1,4420.0,1820.0,1690.0
490,12,237,462,10.31,1,1,1.0,0,5,779415.0,2.0,2016.0,1.8,22.0,1,15.78,1.0,2,2,13,3,1,7.0,2021,7,28,2016,3,1,4660.0,1775.0,1500.0
496,9,144,468,6.58,5,5,1.0,0,7,779413.0,1.0,2016.0,2.0,3.0,1,24.98,1.0,11,2,9,1,2,13.6,2021,6,26,2017,4,1,4856.0,1926.0,1900.0
498,12,275,470,2.06,3,1,1.0,1,7,779415.0,2.0,2018.0,2.4,11.0,1,24.98,1.0,12,2,16,6,1,22.1,2021,6,14,2018,8,1,4845.0,1802.0,1697.0
500,3,276,472,2.55,3,1,1.0,2,4,779416.0,3.0,2017.0,2.3,3.0,1,39.68,1.0,13,2,81,7,1,28.5,2021,7,31,2017,8,1,4784.0,1916.0,1387.0
502,8,163,474,29.76,5,1,2.0,0,5,779412.0,2.0,2008.0,1.8,3.0,1,19.18,1.0,14,2,10,6,1,3.44,2021,5,21,2009,10,1,4411.0,1794.0,1670.0
503,8,171,475,2.97,1,3,2.0,0,5,779412.0,2.0,2016.0,1.6,9.0,1,9.99,1.0,2,2,10,2,2,5.68,2021,4,29,2017,6,1,4475.0,1706.0,1469.0
506,20,118,478,7.89,2,1,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,57.9,1.0,3,2,21,1,2,34.5,2021,6,1,2017,11,1,4661.0,1898.0,1664.0
507,18,33,479,1.78,1,1,4.0,0,5,779412.0,2.0,2021.0,2.0,13.0,1,36.59,1.0,6,2,23,2,2,32.58,2021,7,5,2020,11,1,4829.0,1827.0,1463.0
511,12,53,483,5.82,5,1,2.0,0,5,779415.0,2.0,2008.0,2.0,22.0,1,19.78,1.0,5,2,13,1,2,5.0,2021,7,28,2009,3,1,4530.0,1820.0,1680.0
514,68,271,461,2.48,1,1,1.0,0,5,0.0,1.0,2016.0,2.3,3.0,1,16.98,1.0,5,2,78,1,2,10.0,2021,5,27,2017,8,1,4630.0,1843.0,1861.0
516,3,133,487,15.69,4,1,2.0,0,5,779416.0,2.0,2013.0,2.0,3.0,1,22.28,1.0,6,2,3,2,1,6.2,2021,7,15,2013,8,1,4860.0,1854.0,1480.0
518,13,18,489,8.79,1,1,2.0,0,5,779416.0,2.0,2013.0,1.6,3.0,1,13.39,1.0,2,2,14,4,1,3.4,2021,7,10,2013,9,1,4510.0,1797.0,1477.0
519,8,39,490,14.71,5,1,2.0,0,5,779412.0,2.0,2010.0,1.8,3.0,1,26.68,1.0,5,2,10,1,2,6.2,2021,6,7,2011,1,1,4525.0,1809.0,1685.0
523,8,135,493,4.43,7,3,1.0,0,5,779412.0,2.0,2014.0,1.6,3.0,1,11.79,1.0,4,2,10,10,2,6.1,2021,6,22,2014,10,1,3987.0,1705.0,1486.0
524,27,220,494,5.55,1,1,1.0,1,5,779411.0,2.0,2018.0,2.0,19.0,1,40.48,1.0,3,2,50,1,1,21.5,2021,7,15,2018,6,1,4599.0,1894.0,1724.0
526,38,85,106,10.24,3,3,2.0,2,5,779421.0,2.0,2012.0,1.4,3.0,1,9.99,1.0,4,2,82,3,1,3.1,2021,7,14,2012,8,1,4003.0,1642.0,1500.0
527,12,240,496,13.86,5,5,2.0,0,5,779415.0,2.0,2008.0,1.5,6.0,1,10.68,1.0,4,2,16,2,1,2.05,2021,7,17,2009,12,1,4400.0,1695.0,1470.0
530,12,129,499,2.79,2,3,2.0,0,5,779415.0,2.0,2016.0,1.8,11.0,1,13.48,1.0,2,2,16,2,2,8.5,2021,6,6,2017,11,1,4664.0,1750.0,1505.0
531,38,278,500,4.43,1,3,2.0,0,5,779421.0,2.0,2017.0,1.6,6.0,1,13.99,1.0,2,2,38,4,1,5.38,2021,6,23,2016,9,1,4659.0,1814.0,1460.0
532,7,113,501,10.57,5,3,3.0,1,5,779415.0,2.0,2009.0,1.6,4.0,1,14.58,1.0,2,2,7,2,2,3.07,2021,7,1,2009,8,1,4665.0,1700.0,1510.0
537,8,262,504,2.84,1,5,1.0,0,5,779412.0,2.0,2018.0,1.4,16.0,1,15.99,1.0,2,2,10,2,2,8.84,2021,7,31,2018,5,1,4598.0,1826.0,1425.0
540,63,254,507,6.96,6,1,1.0,0,5,779413.0,1.0,2015.0,1.8,3.0,1,16.98,1.0,5,2,72,1,1,3.4,2021,7,7,2015,7,1,4625.0,1825.0,1620.0
548,7,86,515,2.82,1,1,2.0,0,5,779415.0,2.0,2019.0,1.6,11.0,1,12.29,1.0,2,2,7,3,2,8.2,2021,6,18,2018,9,1,4393.0,1766.0,1524.0
550,72,286,517,4.0,2,2,1.0,0,5,779413.0,1.0,2017.0,1.5,6.0,1,9.88,1.0,5,2,86,1,1,3.1,2021,7,1,2017,4,1,4663.0,1875.0,1700.0
553,6,6,520,6.31,1,2,1.0,0,5,779413.0,1.0,2018.0,1.8,6.0,1,8.39,1.0,5,2,6,1,1,4.6,2021,6,16,2019,3,1,4500.0,1834.0,1707.0
555,1,207,311,4.89,6,3,2.0,0,5,779413.0,1.0,2015.0,1.8,6.0,1,8.98,1.0,5,2,1,1,2,3.12,2021,7,5,2015,12,1,4620.0,1820.0,1750.0
556,8,262,522,1.81,1,3,1.0,0,5,779412.0,2.0,2019.0,1.4,16.0,1,15.59,1.0,2,2,10,2,1,10.5,2021,3,30,2018,12,1,4615.0,1826.0,1425.0
557,7,113,523,5.43,5,1,1.0,0,5,779415.0,2.0,2019.0,1.6,11.0,1,11.83,1.0,2,2,7,2,1,7.3,2021,5,19,2019,1,1,4665.0,1700.0,1505.0
560,12,240,526,18.94,5,2,2.0,0,5,779415.0,2.0,2012.0,1.5,6.0,1,8.98,1.0,4,2,16,2,2,2.2,2021,5,30,2012,4,1,4422.0,1695.0,1470.0
562,5,73,527,5.6,1,3,1.0,0,5,779416.0,2.0,2015.0,1.5,16.0,1,23.59,1.0,3,2,5,1,1,10.0,2021,7,3,2015,9,1,4667.0,1839.0,1660.0
564,11,15,529,11.57,5,3,3.0,3,5,779412.0,2.0,2005.0,2.0,20.0,1,39.98,1.0,8,2,12,2,2,3.88,2021,4,2,2007,4,1,5012.0,1855.0,1485.0
566,3,137,531,13.84,1,1,2.0,1,5,779416.0,2.0,2012.0,1.6,10.0,1,13.09,1.0,2,2,3,3,1,3.77,2021,4,10,2013,5,1,4368.0,1823.0,1483.0
569,28,100,534,2.8,2,3,4.0,0,5,779419.0,2.0,2019.0,1.4,16.0,1,14.49,1.0,5,2,30,1,2,10.38,2021,5,7,2019,6,1,4460.0,1850.0,1695.0
571,8,292,535,12.35,6,5,2.0,1,5,779412.0,3.0,2012.0,2.0,23.0,1,36.06,1.0,6,2,58,9,1,9.8,2021,7,13,2011,10,1,4771.0,1820.0,1516.0
573,13,222,341,4.52,1,3,1.0,0,5,779416.0,2.0,2019.0,1.5,3.0,1,9.09,1.0,2,2,14,2,1,5.6,2021,3,30,2018,6,1,4544.0,1779.0,1467.0
574,8,16,537,4.86,1,2,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,13.18,1.0,2,2,8,2,2,6.9,2021,7,17,2017,10,1,4562.0,1793.0,1468.0
575,8,101,180,3.12,1,3,1.0,0,5,779412.0,2.0,2018.0,1.8,7.0,1,21.99,1.0,6,2,8,2,1,15.58,2021,4,15,2018,5,1,4866.0,1832.0,1464.0
577,17,169,495,5.85,3,5,1.0,1,7,779413.0,1.0,2017.0,1.5,23.0,1,9.99,1.0,14,2,19,6,2,6.5,2021,6,17,2018,3,1,4680.0,1810.0,1680.0
578,20,127,539,13.08,1,1,2.0,2,5,779412.0,2.0,2011.0,1.8,15.0,1,42.8,1.0,6,2,21,2,2,8.4,2021,7,13,2012,3,1,4591.0,1770.0,1444.0
579,9,111,540,2.37,1,3,2.0,0,5,779413.0,1.0,2015.0,1.5,12.0,1,12.38,1.0,5,2,9,1,1,5.08,2021,4,15,2016,8,1,4649.0,1852.0,1710.0
581,23,56,542,8.07,1,3,1.0,1,5,779419.0,2.0,2016.0,1.8,3.0,1,14.98,1.0,6,2,25,2,1,7.7,2021,7,17,2016,4,1,4710.0,1820.0,1470.0
586,7,113,547,5.62,6,5,2.0,0,5,779412.0,2.0,2009.0,1.6,4.0,1,13.48,1.0,2,2,7,2,1,3.95,2021,7,23,2012,4,1,4665.0,1700.0,1510.0
587,5,73,548,3.67,8,2,1.0,0,5,779416.0,2.0,2018.0,1.5,16.0,1,22.99,1.0,3,2,5,1,1,12.0,2021,6,18,2018,3,1,4667.0,1839.0,1660.0
588,18,295,549,3.25,6,1,1.0,0,5,779412.0,3.0,2019.0,2.0,13.0,1,62.39,1.0,8,2,20,4,2,49.3,2021,7,12,2019,2,1,5103.0,1904.0,1550.0
589,5,296,550,3.58,4,2,1.0,0,5,779416.0,2.0,2019.0,1.5,3.0,1,15.49,1.0,2,2,5,2,2,7.58,2021,7,24,2018,9,1,4718.0,1802.0,1466.0
592,20,118,250,4.97,4,1,1.0,0,5,779412.0,2.0,2016.0,2.0,19.0,1,39.6,1.0,3,2,21,1,1,26.0,2021,6,18,2016,8,1,4661.0,1898.0,1664.0
593,8,32,553,6.99,2,3,1.0,0,7,779412.0,2.0,2017.0,2.0,7.0,1,36.89,1.0,11,2,10,1,1,24.35,2021,6,23,2017,9,1,5039.0,1989.0,1773.0
595,8,171,236,0.01,1,3,4.0,0,5,779412.0,2.0,2019.0,1.5,9.0,1,9.79,1.0,2,2,10,2,1,7.18,2021,7,27,2020,3,1,4475.0,1706.0,1469.0
597,30,283,555,4.92,3,1,1.0,0,5,779418.0,3.0,2015.0,1.6,23.0,1,28.09,1.0,2,2,68,3,1,10.0,2021,6,28,2015,2,1,4369.0,1802.0,1439.0
598,19,299,556,3.36,5,2,1.0,0,5,779413.0,1.0,2017.0,2.0,12.0,3,9.98,1.0,9,2,9,5,2,5.462999999999999,2021,7,27,2017,9,1,5385.0,1800.0,1760.0
600,18,300,558,5.09,1,1,2.0,0,5,779412.0,3.0,2013.0,1.6,13.0,1,31.1,1.0,2,2,20,3,2,10.7,2021,5,28,2014,2,1,4324.0,1765.0,1458.0
602,8,101,560,6.61,2,1,2.0,0,5,779412.0,2.0,2013.0,1.8,16.0,1,23.28,1.0,6,2,8,2,1,8.65,2021,3,31,2013,4,1,4865.0,1820.0,1475.0
607,5,159,565,5.78,1,1,1.0,0,5,779416.0,2.0,2016.0,1.5,3.0,1,12.69,1.0,2,2,5,2,1,5.22,2021,7,26,2016,7,1,4587.0,1798.0,1463.0
